eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.97005E+11,1970,5,27,,0,,217,United States,1,North America,California,Los Angeles,34.05349,-118.245319,1,0,South-Central,"5/27/1970: Unknown perpetrators placed two pipe bombs in front of the Selective Service office in Los Angeles, California, United States.  One bomb exploded causing extensive damage to the exterior of the building.  The other bomb did not explode.  There were no casualties.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Selective Service,"Selective Service offices, Los Angeles California",217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,Protest and sabotage the draft,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,,,,,,,,,,,,Two pipe bombs,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Extensive damage to the exterior of the building,0,,,,,,,0,,,,,,,,,The Military Induction Center might have been located in the same building.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Bomb Damages LA Draft Office,"" Washington Post, May 28, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,
1.97005E+11,1970,5,27,,0,,217,United States,1,North America,Massachusetts,Boston,42.301631,-71.067605,1,0,Dorchester,"5/27/1970: In a series of two related incidents, unknown perpetrators burned a sacred Torah Scroll and ransacked the Chevra Shas synagogue in Boston, Massachusetts, United States.  There were no casualties but the Torah scroll was destroyed.  This is believed to be part of a campaign to scare Jews out of the Dorchester area.",1,1,1,1,2,Other Crime Type,1,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Synagogue in the Dorchester area of Boston,Chevra Shas synagogue,217,United States,,,,,,,,,,,,,,,,,Black Nationalists,,,,,,To scare Jewish residents of the Dorchester out of the area,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,11,Sabotage Equipment,,,,,,,,,,,Set fire and vandalized building,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,"Torah scroll destroyed, rabbi's portrait damaged, and front door glass shattered",0,,,,,,,0,,,,,,,,,This is part of a multiple attack with 197005270003.  Three weeks earlier arsonists struck Chevra Shas synagogue (197005060007).  A Catholic Church in Dorchester sustained two arson attacks during this same time period (197005000001 and 197007000002).,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 4, 1970.","""Vandals Strike Synagogs,"" Chicago Tribune, May 28, 1970.","Gerald H. Gamm, ""Urban Exodus: Why the Jews Left Boston and the Catholics Stayed,"" Harvard University Press, 1999.",Hewitt Project,-9,-9,0,-9,"197005270002, 197005270003"
1.97005E+11,1970,5,27,,0,,217,United States,1,North America,Massachusetts,Boston,42.301631,-71.067605,1,0,Dorchester,"5/27/1970: In a series of two related incidents, unknown perpetrators set two fires at Agudath Israel synagogue in Boston, Massachusetts, United States.  There were no casualties but the synagogue sustained $10,000 in damages.  This is believed to be part of a campaign to scare Jews out of the Dorchester area.",1,1,1,1,2,Other Crime Type,1,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Synagogue in the Dorchester area of Boston,Agudath Israel synagogue,217,United States,,,,,,,,,,,,,,,,,Black Nationalists,,,,,,To scare Jewish residents of the Dorchester out of the area,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Two fires set,0,0,0,0,0,0,1,3,Minor (likely < $1 million),10000,Heavy damage to building,0,,,,,,,0,,,,,,,,,This is part of a multiple attack with 197005270002.  Three weeks earlier arsonists struck Chevra Shas synagogue (197005060007).  A Catholic Church in Dorchester sustained two arson attacks during this same time period (197005000001 and 197007000002).,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 4, 1970.","""Vandals Strike Synagogs,"" Chicago Tribune, May 28, 1970.","Gerald H. Gamm, ""Urban Exodus: Why the Jews Left Boston and the Catholics Stayed,"" Harvard University Press, 1999.",Hewitt Project,-9,-9,0,-9,"197005270003, 197005270002"
1.97005E+11,1970,5,28,,0,,217,United States,1,North America,California,Sacramento,38.579065,-121.491014,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Sacramento Police,Policeman,217,United States,,,,,,,,,,,,,,,,,Black Panthers,,,,,,,0,,,0,6,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistols,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97005E+11,1970,5,28,,0,,217,United States,1,North America,Arizona,Phoenix,33.44826,-112.075774,1,0,,"5/28/1970: Unknown perpetrators connected a bomb consisting of TNT to the engine of a U.S. Department of Labor vehicle in Phoenix, Arizona, United States that transported people to a Government training program.  The bomb did not explode because it was believed to be wired incorrectly.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,U.S. Department of Labor,"U.S. Department of Labor bus, Phoenix Arizona",217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,1-pound block of TNT connect to the engine of the vehicle,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,,Hewitt Project,-9,-9,0,-9,
1.97005E+11,1970,5,28,,0,,217,United States,1,North America,New York,New York City,40.762666,-73.955879,1,0,Manhattan,"5/28/1970: Unknown perpetrators bombed an unoccupied lecture hall at Rockefeller University in Manhattan, New York, United States.  There were no casualties and the building sustained minor damages.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,Rockefeller University,"Rockefeller University, Second Floor Lecture Hall",217,United States,,,,,,,,,,,,,,,,,Student Radicals,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,,,,,,,,,,,,Pipe bomb,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Six windows shattered and a small hole torn into the wall,0,,,,,,,0,,,,,,,,,Police discovered both pro and anti-Students for a Democratic Society posters on the campus.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","David K. Shipler, ""A Bomb Goes Off at Rockefeller U.,"" New York Times, May 29, 1970.","""News Summary and Index,"" New York Times, May 29, 1970.",Hewitt Project,-9,-9,0,-9,
1.97005E+11,1970,5,28,,0,,217,United States,1,North America,California,Fullerton,33.882923,-117.929104,1,0,"California State University, Fullerton","5/28/1970: Hours after an anti-war demonstration, unknown perpetrators set fire to the registration building at California State University in Fullerton, United States.  The registration building was adjacent to a house used by students to protest the War in Vietnam.  There were no casualties but the building sustained an estimated $25,000 in damages.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,"California State University, Fullerton","Registration building, Cal State Fullerton",217,United States,,,,,,,,,,,,,,,,,Right-wing extremists,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Fire of incendiary origin,0,0,0,0,0,0,1,3,Minor (likely < $1 million),25000,Building gutted and registration files damaged,0,,,,,,,0,,,,,,,,,"The fire was first reported at 3:15 AM.  Authorities suspected that it was caused by some sort of flammable liquid and were unsure whether the motivations of the perpetrators were 'for' or 'against' the Vietnam War.  After the incident, Cal State Fullerton banned all rallies on campus.","Scott Moore, ""Evidence of Arson Discovered in Cal State Building's Rubble,"" Los Angeles Times, May 30, 1970.","""All Rallies Banned at Cal State Fullerton,"" Los Angeles Times, May 29, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,
1.97005E+11,1970,5,29,,0,,217,United States,1,North America,California,Oakland,37.805065,-122.273024,1,0,Front porch,"5/29/1970: The home of the deceased chief of the Oakland police force was bombed by unknown perpetrators in Oakland, California, United States.  There were no casualties and it is unknown if the house sustained any damages.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,,Family of the former Oakland chief of police,217,United States,3,Police,25,Police Security Forces/Officers,Oakland Police Department,,217,United States,,,,,,,,,Black Nationalists,,,,,,,1,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,,,,,,,,,,,,Pipe bomb,0,0,0,0,0,0,-9,4,Unknown,,,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,,Hewitt Project,-9,-9,0,-9,
1.97005E+11,1970,5,29,"May 27 - June 5, 1970",0,,217,United States,1,North America,California,San Diego,32.715695,-117.161719,1,1,Pacific Ocean,"5/29/1970:  William F. Passmore a sailor on the Vietnam bound Navy Destroyer USS Richard B. Anderson sabotaged one of the engines of the ship by dropping nuts and bolts into the gears.  The ship returned to the United States and it took $231,000 to repair.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,4,Military,32,Military Maritime,US Navy,USS Richard B. Anderson,217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,To prevent soldiers from being deployed to fight in the Vietnam War,0,,,0,1,1,0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,"Nuts, bolts, and other metallic objects placed in the gears",0,0,0,0,0,0,1,3,Minor (likely < $1 million),231000,One of two engines damaged,0,,,,,,,0,,,,,,,,,"The USS Richard B. Anderson departed from San Diego on May 27 and the act of sabotage occurred shortly there after.  Originally, three sailors were accused of sabotaging the ship.","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Around the Nation: Sabotage,"" Washington Post, August 24, 1970.","""3 Sailors Held In Damage To Viet-Bound Destroyer,"" Baltimore Sun, June 15, 1970.",Hewitt Project,-9,-9,0,-9,
1.97005E+11,1970,5,30,,0,,217,United States,1,North America,New York,New York City,40.712576,-74.013382,1,0,Manhattan,"5/30/1970: Unknown perpetrators bombed a fifty-foot office trailer located at a construction site of the World Trade Center in Manhattan, New York, United States.  The trailer sustained only minor damages, however, $3,000 worth of blueprints were destroyed.  There were no casualties.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,12,Construction,Tishman Company,Company constructing the World Trade Center,217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite bomb,0,0,0,0,0,0,1,3,Minor (likely < $1 million),3000,"Two foot hole blown in bottom of trailer, blueprints and other papers destroyed, and windows shattered in a two block radius",0,,,,,,,0,,,,,,,,,"The police believe that the bomb was placed underneath the trailer.  The construction company had received several bomb threats.  The bombing might be a result of the riots between construction workers and Vietnam protesters in New York on May 8th, 1970.","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","George Dugan, ""Bomb Explodes At Trade Center,"" New York Times, May 31, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,2,,0,,217,United States,1,North America,Louisiana,Baton Rouge,30.443335,-91.186994,1,0,Underneath transformer,"6/2/1970: Unknown perpetrators bombed a transformer belonging to the Gulf States Utilities Company in Baton Rouge, Louisiana, United States.  There were no casualties but that transformer sustained an estimated $40,000 in damages and power was disrupted in the Baton Rouge area.  This incident occurred during a construction workers strike.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,Gulf States Utilities Company,"Gulf States Utilities Company, Baton Rouge transformer",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive device,0,0,0,0,0,0,1,3,Minor (likely < $1 million),40000,,0,,,,,,,0,,,,,,,,,This attack occurred during a construction workers strike.  Electrical service was disrupted in the Baton Rouge area.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","John Herbers, ""Major Violence Declining, But Small Incidents Rise,"" New York Times, September 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,2,,0,,217,United States,1,North America,Illinois,Joliet,41.524935,-88.084594,1,0,Underneath steering wheel,"6/2/1970: A disgruntled businessman is suspected of hiring hit men to assassinate Illinois State Representative William G. Barr.  A dynamite bomb exploded when Barr turned on the ignition of his Cadillac in Joliet, Illinois, United States.  The car was destroyed and Barr's right leg had to be amputated.",0,1,1,1,2,Other Crime Type,0,0,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,,William G. Barr,217,United States,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Illinois General Assembly,,,,,,,,,,,,Unknown,,,,,,Protest William G. Barr 's position on mental health legislation,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Dynamite bomb connected to the ignition of the car,0,0,0,1,1,0,1,3,Minor (likely < $1 million),,Cadillac destroyed,0,,,,,,,0,,,,,,,,,It is believed that a Chicago businessman was angry at Barr for attempting to introduce reform legislation concerning mental health issues in the Illinois General Assembly.  It is suspected that the businessman contacted Silas Jayne to hire the hit men.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Terry Burns, ""Probe Provides Insight Into Car-Bomb Attacks,"" The State Journal-Register, November 17, 1995.","""Legislator's Car Bombed,"" New York Times, June 3, 1970.",Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,3,,0,,217,United States,1,North America,Oregon,Portland,45.511795,-122.675629,1,0,,"6/3/1970: Unknown perpetrators firebombed the conference room at Oregon's Selective Service Headquarters in Portland, United States.  There were no casualties and it is unknown if the building sustained any damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21,Government Building/Facility/Office,Selective Service,"Selective Service Headquarters, Portland Oregon",217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,Protest and sabotage the draft,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb,0,0,0,0,0,0,-9,4,Unknown,,,0,,,,,,,0,,,,,,,,,"In a sixth month period, the Oregon Selective Service Headquarters was firebombed three other times (197002010001, 197005060006, and 197008100001).","""Draft Office Bombed 4th Time,"" Washington Post, August 11, 1970.",,,Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,4,,0,,217,United States,1,North America,California,Oakland,37.805065,-122.273024,1,0,Tail pipe,"6/4/1970: Unknown perpetrators bombed an unmanned police vehicle in Oakland, California, United States.  There were no casualties but the car was destroyed.  The police officers at the time were investigating a disturbance at a pool hall.  There were many attacks against police in California during this time period.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Oakland Police Department,Oakland Police Car,217,United States,,,,,,,,,,,,,,,,,Black Nationalists,,,,,,To attack the establishment,1,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,Time Fuse,,,,,,,,,,,,,"Pipe bomb filled with black powder and tacks, which was then tied to a Molotov cocktail",0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Car was destroyed,0,,,,,,,0,,,,,,,,,The police vehicle was engulfed in flames.  Less than a week later an Armed Services Police Car in Oakland was also bombed using the same type of device (197006080002).  This attack is also possibly linked to the attempted bombing of police vehicles in Berkeley California two days later (197006060005).,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Shore Patrol Car Is Bombed,"" Washington Post, June 9, 1970.","""Police Vehicles Are Objects Of Attacks,"" Lodi News-Sentinel, June 9, 1970.",Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,5,,0,,217,United States,1,North America,California,Los Angeles,34.068921,-118.445181,1,0,,"6/5/1970: Unknown perpetrators bombed the Wardroom of the Naval R.O.T.C. at the University of California, Los Angeles, United States.  There were no casualties but the room was destroyed causing an estimated $10,000 in damages.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,28,Military Recruiting Station/Academy,Naval R.O.T.C.,"Naval R.O.T.C., University of California, Los Angeles",217,United States,,,,,,,,,,,,,,,,,Student Radicals,,,,,,To protest the R.O.T.C. program and the War in Vietnam,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,Time Fuse,,,,,,,,,,,,,Time bomb,0,0,0,0,0,0,1,3,Minor (likely < $1 million),10000,Wardroom totally destroyed,0,,,,,,,0,,,,,,,,,The bombing took place at 1:01 AM when the building was unoccupied.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Ryan Tashma, ""Unit History,"" UCLA Naval R.O.T.C. Alumni Association, September 30, 2003. http://plone.sscnet.ucla.edu:8080/nR.O.T.C./unit-history (accessed January 20, 2010).","Lawrence M. Kryske, ""Ready, Begin!: Practical Strategies for Cultivating Courage,"" Trafford Publishing, 2008.",Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,6,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,1,0,Manhattan,"6/6/1970:  Unknown perpetrators ignited nine dice-sized firebombs at the Woolworth's store in Manhattan, New York, United States.  There were no casualties but the resulting fire caused damage to the merchandise and infrastructure of the building resulting in an estimated $150,000 in damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,F. W. Woolworth Company,"Woolworth's store, Manhattan New York",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,Nine dice-sized incendiary devices consisting of sulphuric acid and other chemicals,0,0,0,0,0,0,1,3,Minor (likely < $1 million),150000,Moderate damage to merchandise,0,,,,,,,0,,,,,,,,,"The firebombs were hidden throughout the store in merchandise and under stationary.  The firebombs ignited in a period of forty-five minutes on two levels of the store.  The employees at the store were able to prevent the blaze from causing more extensive damage.  Police believe this incident was linked to the firebombings in three Woolworth stores and a supermarket in New York with similar incendiary devices a month later (197006300002, 197006300003, 197006300004, and 197006300005).","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""9 Fire Devices Damage Goods In Woolworth's on Times Sq.,"" New York Times, June 7, 1970.","""Woolworth Store Bombing in Times Sq. Investigated,"" New York Times, June 8, 1970.",Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,6,,0,,217,United States,1,North America,California,Berkeley,37.869885,-122.270539,1,0,,"6/6/1970: Unknown perpetrators placed a pipe bomb in a police parking lot in Berkeley, California, United States.  The bomb failed to explode due to a faulty fuse.  There were many attacks against police in California during this time period.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Berkeley Police Department,Berkeley Police Cars,217,United States,,,,,,,,,,,,,,,,,Black Nationalists,,,,,,,1,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,Time Fuse,,,,,,,,,,,,,Fourteen inch pipe bomb filled with hundreds of match heads connected to a fuse,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,Police believe that this attack might have been linked to attacks against police and Armed Services vehicles in Oakland during the same week (197006040001 and 197006080002).,"""Shore Patrol Car Is Bombed,"" Washington Post, June 9, 1970.","""Police Vehicles Are Objects Of Attacks,"" Lodi News-Sentinel, June 9, 1970.",,Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,7,,0,,217,United States,1,North America,California,Los Angeles,33.96307,-118.232573,1,0,The incident occurred at Firestone Park.,"6/7/1970: Unknown perpetrators threw grenades at police vehicles parked at the Firestone Park Station in Los Angeles, California, United States.  There were no casualties but five police cars were damaged at a cost of around $5,000.  There were many attacks against police in California during this time period.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Firestone Park Police,Firestone Park Police Cars parked at station,217,United States,,,,,,,,,,,,,,,,,Black Nationalists,,,,,,,1,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Military type grenades,0,0,0,0,0,0,1,3,Minor (likely < $1 million),5000,Five Police Cars damaged,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,8,,0,,217,United States,1,North America,Illinois,Chicago,41.88415,-87.632409,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,national socialist white peoples party HQ,217,United States,,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),10000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97006E+11,1970,6,8,,0,,217,United States,1,North America,California,Oakland,37.805065,-122.273024,1,0,Tail pipe,"6/8/1970: Unknown perpetrators bombed an unmanned Armed Services Police Car in Oakland, California, United States.  There were no casualties but the car was damaged.  The patrolmen left the vehicle to search for AWOL servicemen in a theater.  There were many attacks against police in California during this time period.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),Armed Services,"Armed Services Police Vehicle, Oakland",217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,To attack the establishment,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,Time Fuse,,,,,,,,,,,,,"Pipe bomb filled with black powder and tacks, which was then tied to a Molotov cocktail",0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Left tire was blown out,0,,,,,,,0,,,,,,,,,"There was a small fire underneath the gas tank.  Another, unexploded pipe bomb, was later discovered across the street.  Less than a week earlier an Oakland Police Car was also bombed using the same type of device (197006040001).  This attack is also possibly linked to the attempted bombing of police vehicles in Berkeley California two days earlier (197006060005).","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Shore Patrol Car Is Bombed,"" Washington Post, June 9, 1970.","""Police Vehicles Are Objects Of Attacks,"" Lodi News-Sentinel, June 9, 1970.",Hewitt Project,-9,-9,0,-9,
1.97006E+11,1970,6,9,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",,police HQ,217,United States,,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,3,Minor (likely < $1 million),10000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.97006E+11,1970,6,9,,0,,217,United States,1,North America,Illinois,Galesburg,40.946915,-90.364659,1,0,,"6/9/1970: Unknown perpetrators broke into the Selective Service office in Galesburg, Illinois, United States and set fire to draft records.  There were no casualties.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21,Government Building/Facility/Office,Selective Service,"Selective Service office, Galesburg Illinois",217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,Protest and sabotage the draft,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Pulled draft records out of cabinet and lit them on fire,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Draft records damaged,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Draft Board Office Burned,"" The Daily News, June 9, 1970.",,Hewitt Project,-9,-9,0,-9,
